id,town,start_Longitude,start_Latitude,end_Longitude,end_Latitude
1545,Hawkins,-73.9539031982422,40.7785453796387,-73.9700164794922,40.789493560791
3651,Hawkins,-73.9898376464844,40.7567901611328,-73.7903518676758,40.6437911987305
6057,Hawkins,-73.9687805175781,40.7579689025879,-73.8718338012695,40.7742576599121
95,Hawkins,-73.9862594604492,40.7459869384766,-74.0047378540039,40.7071800231934
747,Hawkins,-73.9817581176758,40.7626953125,-74.0073394775391,40.7409782409668
6583,Hawkins,-73.9948272705078,40.7344512939453,-74.0094909667969,40.718677520752
4071,Hawkins,-73.9562606811523,40.7842025756836,-73.9421081542969,40.817325592041
4133,Hawkins,-74.0059432983399,40.7358894348145,-74.0023422241211,40.739990234375
1376,Hawkins,-73.9725189208984,40.7855911254883,-73.9732437133789,40.7901725769043
7206,Hawkins,-73.9762191772461,40.7446098327637,-73.974967956543,40.7201805114746
2938,Hawkins,-73.9820327758789,40.7416801452637,-73.993278503418,40.7448501586914
7432,Hawkins,-73.966667175293,40.7938041687012,-73.9790573120117,40.783374786377
6714,Hawkins,-73.975341796875,40.7653884887695,-73.9775238037109,40.7770652770996
3078,Hawkins,-74.0008239746094,40.7290420532227,-73.9856643676758,40.7488746643066
5205,Hawkins,-73.9621353149414,40.7637939453125,-73.9736022949219,40.7482795715332
4638,Hawkins,-73.9683990478516,40.7592086791992,-73.9792556762695,40.7371063232422
976,Hawkins,-73.9764862060547,40.7597999572754,-73.9975967407227,40.7400779724121
883,Hawkins,-74.000358581543,40.762451171875,-74.004035949707,40.7255859375
2522,Hawkins,-73.7819366455078,40.644702911377,-73.9479598999024,40.6751441955566
5861,Hawkins,-73.9783401489258,40.7519493103027,-73.9936370849609,40.7453804016113
7510,Hawkins,-73.9865036010742,40.7618446350098,-73.9563598632813,40.7811508178711
4302,Hawkins,-73.9670715332031,40.7929534912109,-73.9799346923828,40.759578704834
6119,Hawkins,-74.0015487670899,40.7566337585449,-73.9800338745117,40.7206916809082
5533,Hawkins,-73.9610137939453,40.7749900817871,-73.9762115478516,40.7590484619141
7720,Hawkins,-73.9746551513672,40.7633438110352,-73.920654296875,40.7715911865234
676,Hawkins,-74.0126800537109,40.7017135620117,-74.0158157348633,40.7153663635254
6904,Hawkins,-73.974967956543,40.7614212036133,-73.9928588867188,40.7381553649902
956,Hawkins,-73.7821884155274,40.6445693969727,-73.8203353881836,40.6866073608398
6826,Hawkins,-73.9574737548828,40.7742500305176,-73.9612579345703,40.7652587890625
4978,Hawkins,-73.9911727905274,40.7498092651367,-73.9826278686524,40.7620811462402
1182,Hawkins,-74.0159301757813,40.710823059082,-73.9900207519531,40.7517852783203
8448,Hawkins,-74.0012130737305,40.7313079833984,-74.0054016113281,40.7459373474121
7225,Hawkins,-73.9863586425781,40.7555122375488,-73.9843673706055,40.7646102905273
421,Hawkins,-73.9622802734375,40.7613716125488,-73.969612121582,40.7534980773926
2664,Hawkins,-73.9587936401367,40.6784019470215,-73.9570846557617,40.6885528564453
6795,Hawkins,-73.9676284790039,40.7661895751953,-73.9856719970703,40.7433891296387
7406,Hawkins,-73.9854431152344,40.7634315490723,-73.9429931640625,40.8023986816406
2296,Hawkins,-73.9972305297852,40.7367553710938,-73.9921264648438,40.7355308532715
8468,Hawkins,-74.0130462646484,40.7078742980957,-73.9951553344727,40.7175788879395
6385,Hawkins,-73.9723434448242,40.7563781738281,-73.9800567626953,40.7641487121582
3728,Hawkins,-73.9843292236328,40.7621078491211,-73.9832305908203,40.7414054870605
788,Hawkins,-73.9685974121094,40.754695892334,-73.9903335571289,40.7511863708496
7814,Hawkins,-73.9759216308594,40.7333488464356,-73.9916610717773,40.7490615844727
1082,Hawkins,-73.9525680541992,40.7725601196289,-73.9582138061524,40.7806282043457
1869,Hawkins,-73.9981536865234,40.7608947753906,-73.9951095581055,40.7497901916504
2863,Hawkins,-73.9847259521484,40.7483749389648,-73.9916076660156,40.7386932373047
649,Hawkins,-73.9690551757813,40.7613067626953,-73.9742202758789,40.7596588134766
7155,Hawkins,-73.99365234375,40.7304801940918,-73.9763336181641,40.7246284484863
7833,Hawkins,-73.9937286376953,40.7518081665039,-73.9997482299805,40.7629699707031
7427,Hawkins,-73.9680404663086,40.765495300293,-73.9779434204102,40.7561454772949
8086,Hawkins,-73.9760971069336,40.7444038391113,-73.983283996582,40.7342338562012
2537,Hawkins,-73.9591217041016,40.7832756042481,-74.0010833740234,40.7345695495606
1919,Hawkins,-73.9938278198242,40.7414855957031,-73.9807815551758,40.7597694396973
2546,Hawkins,-73.9320297241211,40.8578987121582,-73.9477615356445,40.7836380004883
3005,Hawkins,-73.9759063720703,40.7881011962891,-73.9783096313477,40.7782211303711
7525,Hawkins,-73.9904022216797,40.7508506774902,-73.9791564941406,40.7621192932129
3846,Hawkins,-73.9676818847656,40.802433013916,-73.9512023925781,40.8250999450684
4770,Hawkins,-73.968635559082,40.7549171447754,-73.9780502319336,40.7847785949707
2601,Hawkins,-73.9793395996094,40.7500762939453,-73.9808120727539,40.7847442626953
5131,Hawkins,-73.9972610473633,40.7366104125977,-73.9884414672852,40.7610321044922
5801,Hawkins,-73.9694137573242,40.7650108337402,-73.9796524047852,40.7712097167969
7840,Hawkins,-74.0038681030273,40.7258186340332,-73.9765396118164,40.7753486633301
6403,Hawkins,-74.0040588378906,40.7426910400391,-73.9845428466797,40.7215614318848
7277,Hawkins,-73.9650573730469,40.7716598510742,-73.9592666625977,40.7715301513672
2687,Hawkins,-73.9772262573242,40.7520484924316,-73.9996337890625,40.7236099243164
3584,Hawkins,-73.8633575439453,40.769588470459,-74.0026779174805,40.7072792053223
4138,Hawkins,-73.9670028686524,40.7573089599609,-73.9785537719727,40.7411193847656
5837,Hawkins,-73.9861907958984,40.7263259887695,-73.9847717285156,40.7131118774414
7174,Hawkins,-73.9592132568359,40.7831535339356,-73.9606399536133,40.7665901184082
5261,Hawkins,-73.9804306030274,40.75048828125,-73.9747009277344,40.7589416503906
2981,Hawkins,-73.9721221923828,40.7555732727051,-73.9828720092774,40.7709770202637
1120,Hawkins,-74.0033569335938,40.7313461303711,-73.9933090209961,40.7419853210449
4116,Hawkins,-74.0060348510742,40.7354316711426,-73.9623260498047,40.7788429260254
236,Hawkins,-73.9918899536133,40.7384414672852,-73.9605178833008,40.6581687927246
1696,Hawkins,-73.977165222168,40.7801704406738,-73.9964904785156,40.7532501220703
816,Hawkins,-74.0076065063477,40.740852355957,-74.012321472168,40.7205963134766
6157,Hawkins,-73.9456176757813,40.7736473083496,-73.9553909301758,40.7796669006348
690,Hawkins,-73.9498977661133,40.7797813415527,-74.0135345458984,40.7151222229004
1783,Hawkins,-73.9561920166016,40.7442817687988,-73.9730377197266,40.7488288879395
8035,Hawkins,-73.9833374023438,40.722110748291,-73.9913787841797,40.723331451416
3618,Hawkins,-73.9796752929688,40.7397155761719,-74.0040512084961,40.7493553161621
7636,Hawkins,-73.9950256347656,40.7502059936523,-74.0052032470703,40.7406806945801
3942,Hawkins,-73.9536819458008,40.7791900634766,-73.9472198486328,40.7881889343262
2988,Hawkins,-73.9575347900391,40.7296714782715,-73.9509887695313,40.7242889404297
4273,Hawkins,-73.9857177734375,40.7310905456543,-73.9933166503906,40.752311706543
2697,Hawkins,-73.994743347168,40.7506103515625,-73.9907989501953,40.7557487487793
465,Hawkins,-73.9937591552734,40.7209281921387,-73.9888000488281,40.727180480957
5998,Hawkins,-74.0039596557617,40.7420082092285,-73.9962921142578,40.7535667419434
1153,Hawkins,-73.8627624511719,40.7686996459961,-73.9851989746094,40.7187194824219
5362,Hawkins,-73.9903182983399,40.7560005187988,-73.9138107299805,40.7654418945313
2820,Hawkins,-73.9769058227539,40.7881813049316,-73.9894332885742,40.7439308166504
6584,Hawkins,-74.0148086547852,40.7142753601074,-73.9822463989258,40.6770896911621
6362,Hawkins,-73.9941177368164,40.751148223877,-73.9718704223633,40.7654991149902
898,Hawkins,-73.9779968261719,40.7507781982422,-73.9814605712891,40.7341003417969
229,Hawkins,-73.9563369750977,40.7673835754395,-73.9923553466797,40.7491455078125
7365,Hawkins,-73.991096496582,40.7499580383301,-73.9523315429688,40.779842376709
3479,Hawkins,-73.9877319335938,40.7412757873535,-73.9751663208008,40.7553977966309
3415,Hawkins,-73.9792861938477,40.7819366455078,-73.9832458496094,40.7681274414063
7411,Hawkins,-73.9905776977539,40.7561378479004,-73.984245300293,40.748161315918
407,Hawkins,-73.9901733398438,40.7408828735352,-73.947135925293,40.8034706115723
4107,Hawkins,-73.992546081543,40.7434272766113,-73.9935302734375,40.7463417053223
5482,Hawkins,-73.951789855957,40.7904624938965,-73.9577407836914,40.7696952819824
1791,Hawkins,-73.9483337402344,40.774299621582,-73.9539108276367,40.7678718566895
140,Hawkins,-73.989631652832,40.7259407043457,-74.0059356689453,40.7117500305176
5991,Hawkins,-73.9931259155274,40.7201919555664,-73.9921417236328,40.7249641418457
5957,Hawkins,-73.9751739501953,40.7507019042969,-73.9811706542969,40.7625122070313
7672,Hawkins,-73.9693298339844,40.7610244750977,-73.9823760986328,40.7683792114258
341,Hawkins,-73.9949798583984,40.7375068664551,-74.0037384033203,40.7507095336914
2553,Hawkins,-73.98876953125,40.7186088562012,-73.9565353393555,40.747673034668
6284,Hawkins,-73.9670104980469,40.7611618041992,-73.9706497192383,40.7883605957031
2123,Hawkins,-73.9841613769531,40.7403297424316,-73.9796981811524,40.7371597290039
641,Hawkins,-73.9616622924805,40.8011779785156,-73.9512100219727,40.7843704223633
6788,Hawkins,-73.9668273925781,40.7614631652832,-73.9919738769531,40.7643928527832
2012,Hawkins,-73.9884033203125,40.7201461791992,-73.9464950561523,40.7965431213379
7731,Hawkins,-73.9769821166992,40.7588844299316,-73.9778594970703,40.7651138305664
3419,Hawkins,-73.9929504394531,40.7474937438965,-73.9279632568359,40.7439498901367
1465,Hawkins,-73.9800109863281,40.777961730957,-73.957893371582,40.7736701965332
1107,Hawkins,-73.9802703857422,40.7543487548828,-73.9820098876953,40.7683410644531
6221,Hawkins,-73.9714279174805,40.7569618225098,-73.9773330688477,40.7226905822754
6596,Hawkins,-73.896842956543,40.8672637939453,-73.8909072875977,40.8660125732422
4240,Hawkins,-73.981819152832,40.7580757141113,-74.0124893188477,40.7017402648926
6234,Hawkins,-73.9527435302734,40.7766265869141,-73.985595703125,40.7432327270508
6829,Hawkins,-74.0036010742188,40.722526550293,-73.9919738769531,40.7349662780762
6846,Hawkins,-74.0081787109375,40.7145118713379,-73.988655090332,40.7030067443848
7429,Hawkins,-73.9904098510742,40.7565460205078,-74.0056762695313,40.7107467651367
636,Hawkins,-73.7821731567383,40.6446685791016,-73.9633102416992,40.7688407897949
704,Hawkins,-73.9988021850586,40.7243576049805,-74.0052185058594,40.720817565918
1888,Hawkins,-73.9822769165039,40.731315612793,-74.0096435546875,40.7112007141113
7835,Hawkins,-73.9916915893555,40.7442016601563,-73.9810485839844,40.7417106628418
7943,Hawkins,-73.9668350219727,40.7571182250977,-73.9744110107422,40.7482833862305
8485,Hawkins,-73.9834442138672,40.7814064025879,-73.9723968505859,40.7865562438965
6919,Hawkins,-73.9615936279297,40.7738227844238,-73.9842681884766,40.7701072692871
2708,Hawkins,-73.9820327758789,40.7761268615723,-73.9597091674805,40.798397064209
3610,Hawkins,-73.9816513061524,40.7368392944336,-73.9892501831055,40.7263984680176
5160,Hawkins,-73.9943771362305,40.7508926391602,-73.9851608276367,40.7372894287109
8069,Hawkins,-73.9844741821289,40.7681541442871,-73.9887924194336,40.7533874511719
5679,Hawkins,-74.010009765625,40.720832824707,-74.0104446411133,40.7195167541504
3216,Hawkins,-73.9719848632813,40.7963562011719,-73.9608154296875,40.8070259094238
8071,Hawkins,-73.9890594482422,40.7213897705078,-73.9780426025391,40.7415008544922
3148,Hawkins,-73.9681015014649,40.7998313903809,-73.9457702636719,40.8014945983887
362,Hawkins,-73.9599990844727,40.7820739746094,-73.9846343994141,40.7603454589844
4536,Hawkins,-73.9936370849609,40.7468185424805,-73.979850769043,40.7255592346191
7153,Hawkins,-73.9732894897461,40.7608261108398,-73.9768981933594,40.7752952575684
7808,Hawkins,-73.9814376831055,40.7740821838379,-73.9684524536133,40.7680244445801
8345,Hawkins,-73.9701538085938,40.7531433105469,-73.982536315918,40.7583961486816
8266,Hawkins,-73.9773635864258,40.7647399902344,-73.8253402709961,40.7464790344238
5915,Hawkins,-73.9706726074219,40.7476501464844,-73.9828567504883,40.7351608276367
3698,Hawkins,-73.9661102294922,40.7950210571289,-73.9397277832031,40.8053283691406
587,Hawkins,-74.0056228637695,40.7367286682129,-73.9973297119141,40.7182006835938
7882,Hawkins,-73.9839706420899,40.7608489990234,-73.9822463989258,40.7559204101563
6419,Hawkins,-73.9803009033203,40.7388687133789,-73.9868698120117,40.7509117126465
2309,Hawkins,-74.0067901611328,40.744026184082,-73.98779296875,40.7495994567871
3197,Hawkins,-73.9934234619141,40.7420120239258,-73.9840316772461,40.7495994567871
3322,Hawkins,-73.9543380737305,40.7664985656738,-73.9666519165039,40.7698516845703
2762,Hawkins,-73.985969543457,40.7224960327148,-73.9591522216797,40.7087936401367
7010,Hawkins,-73.9941864013672,40.7562713623047,-73.9956665039063,40.7449607849121
3079,Hawkins,-73.9978866577149,40.7204666137695,-73.9922637939453,40.7346115112305
6959,Hawkins,-73.9588317871094,40.775089263916,-73.9679870605469,40.7922248840332
1482,Hawkins,-74.0059661865234,40.7398872375488,-74.0011825561524,40.7571678161621
6327,Hawkins,-73.9924163818359,40.7509460449219,-74.0040130615234,40.7423553466797
1414,Hawkins,-73.9845504760742,40.7590217590332,-73.9818420410156,40.7517395019531
7951,Hawkins,-73.9546661376953,40.7696495056152,-73.9645309448242,40.7580146789551
6746,Hawkins,-73.9876708984375,40.7520942687988,-73.9933853149414,40.7573051452637
6378,Hawkins,-73.9855422973633,40.7408905029297,-73.9694137573242,40.758731842041
6567,Hawkins,-73.9714965820313,40.7945404052734,-73.9725036621094,40.788444519043
8222,Hawkins,-73.9689483642578,40.7544784545898,-74.0092163085938,40.7154998779297
7669,Hawkins,-73.9894409179688,40.7189865112305,-73.9540252685547,40.7172698974609
1231,Hawkins,-73.9892044067383,40.7365074157715,-74.0129928588867,40.7063484191895
7251,Hawkins,-73.9662628173828,40.7648582458496,-73.9645309448242,40.7756767272949
7273,Hawkins,-73.9752044677734,40.7536354064941,-73.9612503051758,40.7641983032227
2210,Hawkins,-73.942253112793,40.7977561950684,-73.9386367797852,40.788143157959
5048,Hawkins,-73.9915618896484,40.7546005249024,-73.9803924560547,40.7700614929199
7004,Hawkins,-73.9822463989258,40.7732124328613,-73.9861450195313,40.7681159973145
5,Hawkins,-73.9790115356445,40.7452659606934,-73.9792404174805,40.7724800109863
2394,Hawkins,-73.7835083007813,40.6486434936523,-73.9832077026367,40.6964111328125
8480,Hawkins,-74.0005035400391,40.7175254821777,-73.9807434082031,40.725715637207
6994,Hawkins,-73.9846954345703,40.7797355651856,-73.9864273071289,40.7668800354004
324,Hawkins,-73.9171524047852,40.758113861084,-73.9100952148438,40.7685546875
1514,Hawkins,-73.9746398925781,40.7565956115723,-73.9528121948242,40.7664184570313
1502,Hawkins,-73.9931182861328,40.7279090881348,-74.0041046142578,40.7427711486816
3917,Hawkins,-73.9885406494141,40.754093170166,-74.0061569213867,40.7345733642578
273,Hawkins,-73.9607238769531,40.7783851623535,-73.96630859375,40.7895889282227
2177,Hawkins,-74.007453918457,40.7055053710938,-74.0100402832031,40.7214851379395
5446,Hawkins,-73.9923858642578,40.6918411254883,-74.0010757446289,40.7314872741699
3032,Hawkins,-73.9663772583008,40.7620010375977,-73.9997177124024,40.7367897033691
7080,Hawkins,-73.974853515625,40.7580986022949,-73.9883880615234,40.7385101318359
6172,Hawkins,-73.9790725708008,40.7610931396484,-73.9735794067383,40.7528953552246
2962,Hawkins,-73.9978637695313,40.7359237670898,-73.9801254272461,40.7605094909668
835,Hawkins,-73.9881973266602,40.7484512329102,-73.9740371704102,40.7506217956543
740,Hawkins,-73.9821014404297,40.7717666625977,-73.9707946777344,40.79931640625
8081,Hawkins,-73.9946136474609,40.7404327392578,-73.98779296875,40.741569519043
2866,Hawkins,-73.9807891845703,40.7304382324219,-73.9767913818359,40.7269592285156
6907,Hawkins,-73.962158203125,40.7790718078613,-73.973762512207,40.7438735961914
2262,Hawkins,-73.9791030883789,40.7496223449707,-74.0030822753906,40.7267646789551
2248,Hawkins,-73.961181640625,40.7725601196289,-73.9564590454102,40.7663192749023
5489,Hawkins,-73.9851837158203,40.7559776306152,-73.9728393554688,40.7525596618652
1493,Hawkins,-74.0044631958008,40.7421607971191,-74.0071716308594,40.7439613342285
6737,Hawkins,-73.9802703857422,40.7701988220215,-73.9660186767578,40.7740669250488
3356,Hawkins,-73.9990081787109,40.7280654907227,-73.9738235473633,40.7486305236816
7424,Hawkins,-73.9594497680664,40.8094482421875,-73.969108581543,40.8009300231934
3852,Hawkins,-73.9648513793945,40.7722816467285,-73.9561614990234,40.7841911315918
6501,Hawkins,-73.978271484375,40.7568321228027,-74.0016937255859,40.7457313537598
5545,Hawkins,-73.9856872558594,40.7629699707031,-73.9646377563477,40.7926712036133
3978,Hawkins,-73.9688415527344,40.7702445983887,-74.0142288208008,40.7136116027832
8188,Hawkins,-73.9520263671875,40.7662315368652,-73.9416961669922,40.7483940124512
4065,Hawkins,-73.9743499755859,40.7626571655273,-73.9779205322266,40.7420120239258
295,Hawkins,-74.0000610351563,40.717643737793,-73.9873275756836,40.7201042175293
8271,Hawkins,-73.9713516235352,40.7973785400391,-73.9822006225586,40.7755165100098
2010,Hawkins,-73.8711166381836,40.7736053466797,-73.9682388305664,40.8001976013184
2082,Hawkins,-73.9566421508789,40.7783241271973,-73.9377975463867,40.8491630554199
2623,Hawkins,-73.8632049560547,40.7699508666992,-73.9711837768555,40.8005638122559
6329,Hawkins,-73.9970550537109,40.7256507873535,-73.9992294311524,40.7443084716797
3329,Hawkins,-73.9823684692383,40.746021270752,-73.9796524047852,40.6826210021973
6150,Hawkins,-73.9685897827149,40.7621955871582,-73.9782485961914,40.7514190673828
1598,Hawkins,-73.9929351806641,40.7425003051758,-73.9899139404297,40.754997253418
4503,Hawkins,-73.974250793457,40.7649803161621,-73.9786605834961,40.7538604736328
1016,Hawkins,-73.9603424072266,40.7617301940918,-73.94873046875,40.7966041564941
555,Hawkins,-73.9718017578125,40.7921257019043,-73.9771575927734,40.7746887207031
4340,Hawkins,-73.9777984619141,40.7890357971191,-73.9749603271484,40.7650718688965
1805,Hawkins,-73.998046875,40.7510070800781,-73.9866409301758,40.7591438293457
2158,Hawkins,-73.9911804199219,40.7312393188477,-73.9615707397461,40.7740516662598
6309,Hawkins,-73.9899749755859,40.738525390625,-74.0034408569336,40.7485313415527
6810,Hawkins,-73.9889068603516,40.743839263916,-73.9518280029297,40.7734222412109
350,Hawkins,-73.9792404174805,40.7637023925781,-73.977783203125,40.7770881652832
5689,Hawkins,-74.005256652832,40.7201652526855,-73.9741973876953,40.7560729980469
2893,Hawkins,-73.9841537475586,40.7153816223145,-73.9888076782227,40.7266502380371
239,Hawkins,-73.9570236206055,40.7667465209961,-73.9386596679688,40.8050003051758
4045,Hawkins,-73.9938583374024,40.7414512634277,-73.9869079589844,40.753589630127
1731,Hawkins,-73.9785079956055,40.7780303955078,-73.9822692871094,40.768856048584
7903,Hawkins,-73.9994277954102,40.7385711669922,-73.9858627319336,40.7278594970703
328,Hawkins,-73.9684829711914,40.7619895935059,-73.9789276123047,40.7600708007813
2146,Hawkins,-73.9831771850586,40.7395706176758,-73.9873504638672,40.7224998474121
7056,Hawkins,-73.9822006225586,40.7785339355469,-73.9587860107422,40.7638931274414
7376,Hawkins,-73.982666015625,40.7770881652832,-73.9655456542969,40.8007431030273
207,Hawkins,-73.9928817749023,40.7544822692871,-73.9913864135742,40.7500648498535
5316,Hawkins,-74.0102844238281,40.7120628356934,-74.0022277832031,40.7294082641602
1893,Hawkins,-73.9993133544922,40.7226181030273,-74.0071182250977,40.7409400939941
5033,Hawkins,-73.9680786132813,40.75146484375,-73.9914855957031,40.7500114440918
7448,Hawkins,-73.9877471923828,40.7199249267578,-73.965576171875,40.6869697570801
4887,Hawkins,-73.9910202026367,40.723876953125,-73.9519882202148,40.707950592041
642,Hawkins,-73.9946365356445,40.7448692321777,-74.0045547485352,40.7522163391113
1421,Hawkins,-73.9879684448242,40.7186393737793,-73.968147277832,40.7625198364258
2173,Hawkins,-73.9764862060547,40.7602767944336,-73.9712600708008,40.7556533813477
3261,Hawkins,-73.9900665283203,40.756591796875,-74.0012969970703,40.7299652099609
79,Hawkins,-73.9878921508789,40.7353973388672,-73.9655990600586,40.7686576843262
3138,Hawkins,-73.9817733764649,40.7547492980957,-73.9788589477539,40.762378692627
414,Hawkins,-73.9636535644531,40.7654533386231,-73.9575347900391,40.7740211486816
686,Hawkins,-74.0074462890625,40.7430686950684,-73.9848327636719,40.759880065918
7112,Hawkins,-73.992919921875,40.7683029174805,-73.9940948486328,40.7426605224609
726,Hawkins,-73.987060546875,40.7478561401367,-74.01513671875,40.710262298584
31,Hawkins,-74.0054473876953,40.7370414733887,-74.0134124755859,40.7035598754883
4149,Hawkins,-73.9989929199219,40.7276725769043,-73.9866333007813,40.7603416442871
3833,Hawkins,-73.9919815063477,40.7441062927246,-73.987434387207,40.738956451416
3775,Hawkins,-73.9916229248047,40.7505493164063,-73.9830703735352,40.7191963195801
4246,Hawkins,-73.9816436767578,40.7836647033691,-73.9815063476563,40.7594680786133
4915,Hawkins,-73.9541931152344,40.7888984680176,-73.9744262695313,40.7873115539551
900,Hawkins,-73.9766311645508,40.7517318725586,-74.0085754394531,40.7394065856934
1548,Hawkins,-73.9921264648438,40.7538566589356,-73.9546508789063,40.8155174255371
42,Hawkins,-73.9548492431641,40.7734985351563,-73.9676513671875,40.7628593444824
2220,Hawkins,-74.015754699707,40.7072982788086,-74.0058670043945,40.7411231994629
4321,Hawkins,-73.9968948364258,40.742618560791,-74.0054702758789,40.7210998535156
5337,Hawkins,-73.9724578857422,40.7622413635254,-73.9660568237305,40.7616996765137
3714,Hawkins,-73.9887161254883,40.7490119934082,-73.9814300537109,40.7578392028809
7070,Hawkins,-74.0029067993164,40.7399253845215,-73.9879989624023,40.7351188659668
5075,Hawkins,-73.9807662963867,40.7823066711426,-73.7820892333984,40.6442985534668
1542,Hawkins,-73.9851684570313,40.7275619506836,-74.0047836303711,40.7408142089844
83,Hawkins,-73.9748229980469,40.7423248291016,-73.9752578735352,40.763427734375
410,Hawkins,-73.9955139160156,40.7252998352051,-74.0082015991211,40.7166137695313
8130,Hawkins,-73.9923477172852,40.7486305236816,-73.978645324707,40.7524032592773
1469,Hawkins,-73.971321105957,40.763988494873,-73.9836273193359,40.7609481811523
3936,Hawkins,-73.9935684204102,40.7574424743652,-74.0004348754883,40.750301361084
5628,Hawkins,-73.9834442138672,40.7500610351563,-73.9908676147461,40.745491027832
7123,Hawkins,-73.9872665405274,40.7480125427246,-73.9755020141602,40.7656555175781
1978,Hawkins,-73.9895248413086,40.7007179260254,-74.0061264038086,40.7144889831543
1770,Hawkins,-73.982666015625,40.7424926757813,-73.9889373779297,40.7485847473145
3010,Hawkins,-73.9711608886719,40.7589683532715,-73.9907302856445,40.7510681152344
5838,Hawkins,-73.9891510009766,40.7634696960449,-74.0101699829102,40.7201385498047
6945,Hawkins,-73.9552917480469,40.7731513977051,-73.9603805541992,40.7588119506836
762,Hawkins,-74.0071334838867,40.7399711608887,-73.9885330200195,40.7484016418457
5660,Hawkins,-73.981330871582,40.7785186767578,-73.8704299926758,40.866813659668
1612,Hawkins,-73.9950790405274,40.7398986816406,-74.0004730224609,40.7477607727051
1211,Hawkins,-73.9912872314453,40.7332000732422,-74.006462097168,40.719841003418
305,Hawkins,-74.0061874389649,40.7058792114258,-73.9873275756836,40.7686882019043
6962,Hawkins,-73.9651565551758,40.8064117431641,-73.9915771484375,40.7501182556152
1367,Hawkins,-73.978515625,40.7860488891602,-73.9823913574219,40.7734260559082
6270,Hawkins,-73.9700241088867,40.75244140625,-73.9899749755859,40.7578315734863
4158,Hawkins,-73.9735794067383,40.7548217773438,-73.9892349243164,40.7431335449219
7219,Hawkins,-73.9992752075195,40.7202186584473,-73.9809036254883,40.7337379455566
7817,Hawkins,-74.0081253051758,40.7221031188965,-73.992317199707,40.7274131774902
6984,Hawkins,-73.9844131469727,40.7657356262207,-73.9919052124024,40.7689933776855
4168,Hawkins,-73.9851837158203,40.7677612304688,-73.97509765625,40.7634887695313
1347,Hawkins,-73.9924621582031,40.7425003051758,-73.9811782836914,40.7375755310059
373,Hawkins,-73.9803924560547,40.7655563354492,-73.9627304077149,40.7728462219238
1637,Hawkins,-74.0077362060547,40.725700378418,-73.9921951293945,40.7437171936035
6663,Hawkins,-73.9788055419922,40.7478065490723,-73.9849472045898,40.732593536377
7864,Hawkins,-73.9755630493164,40.7454032897949,-73.9876174926758,40.7198448181152
1446,Hawkins,-73.9518508911133,40.7736625671387,-73.9599761962891,40.7772407531738
1703,Hawkins,-73.9922103881836,40.7539672851563,-73.9628524780274,40.7723617553711
3655,Hawkins,-74.0112991333008,40.7150115966797,-73.9850082397461,40.6973724365234
3033,Hawkins,-74.0042877197266,40.707820892334,-73.9945068359375,40.7192611694336
1309,Hawkins,-74.0025253295899,40.7304077148438,-73.9887619018555,40.7587051391602
3825,Hawkins,-73.9959716796875,40.7369270324707,-73.9994964599609,40.7437744140625
1925,Hawkins,-73.9814682006836,40.758430480957,-73.9746398925781,40.7532615661621
1197,Hawkins,-73.9872817993164,40.7198143005371,-73.9773864746094,40.7868270874023
5018,Hawkins,-73.8732757568359,40.7741622924805,-73.9240036010742,40.7610054016113
3357,Hawkins,-73.9554061889649,40.7792167663574,-73.9646530151367,40.8068542480469
6563,Hawkins,-73.9742126464844,40.7628211975098,-73.9794006347656,40.7556495666504
520,Hawkins,-73.9803466796875,40.7219543457031,-73.9875640869141,40.7654342651367
2907,Hawkins,-73.982780456543,40.7621002197266,-73.9887771606445,40.7561378479004
318,Hawkins,-73.9937133789063,40.7465057373047,-73.9848480224609,40.7685737609863
3318,Hawkins,-74.0064163208008,40.7081336975098,-73.9684677124023,40.7574119567871
7611,Hawkins,-73.9923400878906,40.7494773864746,-73.9735107421875,40.7437477111816
656,Hawkins,-73.8567962646484,40.7641868591309,-73.9845199584961,40.6812286376953
5242,Hawkins,-73.9812088012695,40.7504806518555,-73.9704513549805,40.7605361938477
3281,Hawkins,-73.9745635986328,40.7534637451172,-73.9863815307617,40.7682876586914
3867,Hawkins,-73.9753799438477,40.7494773864746,-73.9859161376953,40.7553787231445
565,Hawkins,-73.991813659668,40.7442321777344,-74.0012969970703,40.6758995056152
5975,Hawkins,-73.9811325073242,40.7293014526367,-73.968391418457,40.7597236633301
6876,Hawkins,-74.0115814208984,40.7135276794434,-74.0144424438477,40.7033538818359
3996,Hawkins,-73.9712905883789,40.7954330444336,-73.9593887329102,40.8090019226074
7461,Hawkins,-74.0102691650391,40.718864440918,-73.9994354248047,40.7438735961914
1773,Hawkins,-73.9884719848633,40.72314453125,-73.9831466674805,40.727481842041
3090,Hawkins,-73.9733734130859,40.7849884033203,-73.9805450439453,40.7750816345215
4486,Hawkins,-73.9760055541992,40.760799407959,-73.9810256958008,40.7540473937988
3598,Hawkins,-73.9870834350586,40.7642593383789,-74.0049285888672,40.7229270935059
8245,Hawkins,-73.9981689453125,40.7510414123535,-74.0127182006836,40.71728515625
5568,Hawkins,-73.9690704345703,40.798641204834,-74.0082092285156,40.7218704223633
5642,Hawkins,-73.9545440673828,40.7713890075684,-73.9638977050781,40.7679023742676
6167,Hawkins,-73.9659576416016,40.7584609985352,-73.9709701538086,40.7512893676758
